L:0,I:0,T:240,D:an_In_stone,Q:48,O:0,L:0,N:3
L:4,I:795,T:404,D:a_change_to_trap,Q:48,O:10,L:794,N:0
L:4,I:796,T:403,D:a_change_from_trap,Q:0,O:10,L:795,N:0
L:4,I:797,T:404,D:a_change_to_trap,Q:48,O:10,L:0,N:0
L:4,I:798,T:403,D:a_change_from_trap,Q:0,O:10,L:797,N:0
L:4,I:799,T:404,D:a_change_to_trap,Q:48,O:10,L:798,N:0
L:4,I:800,T:403,D:a_change_from_trap,Q:0,O:10,L:799,N:0
L:4,I:801,T:404,D:a_change_to_trap,Q:48,O:10,L:0,N:0
L:4,I:802,T:403,D:a_change_from_trap,Q:0,O:10,L:801,N:0
L:4,I:803,T:404,D:a_change_to_trap,Q:48,O:10,L:802,N:0
L:4,I:804,T:403,D:a_change_from_trap,Q:0,O:10,L:803,N:0
L:4,I:805,T:428,D:a_scheduled_trigger,Q:33,O:39,L:811,N:792
L:4,I:806,T:428,D:a_scheduled_trigger,Q:26,O:39,L:815,N:805
L:4,I:807,T:428,D:a_scheduled_trigger,Q:19,O:39,L:819,N:806
L:4,I:808,T:404,D:a_change_to_trap,Q:48,O:10,L:0,N:0
L:4,I:809,T:403,D:a_change_from_trap,Q:0,O:10,L:808,N:0
L:4,I:810,T:404,D:a_change_to_trap,Q:48,O:10,L:809,N:0
L:4,I:811,T:403,D:a_change_from_trap,Q:0,O:10,L:810,N:0
L:4,I:812,T:404,D:a_change_to_trap,Q:48,O:10,L:0,N:0
L:4,I:813,T:403,D:a_change_from_trap,Q:0,O:10,L:812,N:0
L:4,I:814,T:404,D:a_change_to_trap,Q:48,O:10,L:813,N:0
L:4,I:815,T:403,D:a_change_from_trap,Q:0,O:10,L:814,N:0
L:4,I:816,T:404,D:a_change_to_trap,Q:48,O:10,L:0,N:0
L:4,I:817,T:403,D:a_change_from_trap,Q:0,O:10,L:816,N:0
L:4,I:818,T:404,D:a_change_to_trap,Q:48,O:10,L:817,N:0
L:4,I:819,T:403,D:a_change_from_trap,Q:0,O:10,L:818,N:0
L:4,I:820,T:428,D:a_scheduled_trigger,Q:33,O:32,L:825,N:807
L:4,I:821,T:428,D:a_scheduled_trigger,Q:26,O:32,L:944,N:820
L:4,I:822,T:404,D:a_change_to_trap,Q:48,O:10,L:0,N:0
L:4,I:823,T:403,D:a_change_from_trap,Q:0,O:10,L:822,N:0
L:4,I:824,T:404,D:a_change_to_trap,Q:48,O:10,L:823,N:0
L:4,I:825,T:403,D:a_change_from_trap,Q:0,O:10,L:824,N:0
L:4,I:826,T:404,D:a_change_to_trap,Q:48,O:10,L:0,N:0
L:4,I:827,T:403,D:a_change_from_trap,Q:0,O:10,L:826,N:0
L:4,I:828,T:454,D:a_splash&splashes,Q:40,O:37,L:1,N:829
L:4,I:829,T:454,D:a_splash&splashes,Q:40,O:35,L:1,N:830
L:4,I:830,T:454,D:a_splash&splashes,Q:40,O:34,L:1,N:831
L:4,I:831,T:454,D:a_splash&splashes,Q:40,O:35,L:1,N:832
L:4,I:832,T:454,D:a_splash&splashes,Q:40,O:37,L:1,N:833
L:4,I:833,T:454,D:a_splash&splashes,Q:40,O:34,L:1,N:834
L:4,I:834,T:454,D:a_splash&splashes,Q:40,O:35,L:1,N:909
L:4,I:835,T:454,D:a_splash&splashes,Q:40,O:37,L:1,N:836
L:4,I:836,T:454,D:a_splash&splashes,Q:40,O:34,L:1,N:837
L:4,I:837,T:454,D:a_splash&splashes,Q:40,O:36,L:1,N:838
L:4,I:838,T:454,D:a_splash&splashes,Q:40,O:36,L:1,N:839
L:4,I:839,T:454,D:a_splash&splashes,Q:40,O:34,L:1,N:840
L:4,I:840,T:454,D:a_splash&splashes,Q:40,O:37,L:1,N:841
L:4,I:841,T:454,D:a_splash&splashes,Q:40,O:34,L:1,N:842
L:4,I:842,T:454,D:a_splash&splashes,Q:40,O:37,L:1,N:843
L:4,I:843,T:454,D:a_splash&splashes,Q:40,O:36,L:1,N:844
L:4,I:844,T:454,D:a_splash&splashes,Q:40,O:36,L:1,N:845
L:4,I:845,T:454,D:a_splash&splashes,Q:40,O:34,L:1,N:846
L:4,I:846,T:454,D:a_splash&splashes,Q:40,O:35,L:1,N:847
L:4,I:847,T:454,D:a_splash&splashes,Q:40,O:34,L:1,N:848
L:4,I:848,T:454,D:a_splash&splashes,Q:40,O:37,L:1,N:849
L:4,I:849,T:454,D:a_splash&splashes,Q:40,O:37,L:1,N:850
L:4,I:850,T:454,D:a_splash&splashes,Q:40,O:34,L:1,N:860
L:4,I:851,T:227,D:a_yellow_potion,Q:40,O:0,L:537,N:852
L:4,I:852,T:196,D:a_bone,Q:40,O:0,L:1,N:0
L:4,I:853,T:61,D:a_small_shield,Q:40,O:0,L:0,N:857
L:4,I:854,T:179,D:an_apple,Q:0,O:0,L:1,N:855
L:4,I:855,T:146,D:a_candle,Q:20,O:0,L:2,N:0
L:4,I:856,T:145,D:a_torch&torches,Q:20,O:0,L:1,N:854
L:4,I:857,T:130,D:a_pack,Q:40,O:0,L:856,N:858
L:4,I:858,T:198,D:a_pile_of_bones&piles_of_bones,Q:40,O:0,L:1,N:859
L:4,I:859,T:195,D:a_skull,Q:40,O:0,L:1,N:0
L:4,I:860,T:454,D:a_splash&splashes,Q:40,O:37,L:1,N:897
L:4,I:861,T:416,D:a_move_trigger,Q:21,O:18,L:862,N:0
L:4,I:862,T:385,D:a_teleport_trap,Q:28,O:16,L:0,N:0
L:4,I:863,T:416,D:a_move_trigger,Q:18,O:23,L:864,N:865
L:4,I:864,T:385,D:a_teleport_trap,Q:16,O:22,L:0,N:0
L:4,I:865,T:416,D:a_move_trigger,Q:16,O:23,L:866,N:0
L:4,I:866,T:385,D:a_teleport_trap,Q:18,O:22,L:0,N:0
L:4,I:867,T:416,D:a_move_trigger,Q:12,O:23,L:868,N:869
L:4,I:868,T:385,D:a_teleport_trap,Q:14,O:22,L:0,N:0
L:4,I:869,T:416,D:a_move_trigger,Q:14,O:23,L:870,N:0
L:4,I:870,T:385,D:a_teleport_trap,Q:12,O:22,L:0,N:0
L:4,I:871,T:416,D:a_move_trigger,Q:18,O:20,L:872,N:873
L:4,I:872,T:385,D:a_teleport_trap,Q:17,O:18,L:0,N:0
L:4,I:873,T:416,D:a_move_trigger,Q:17,O:19,L:874,N:874
L:4,I:874,T:385,D:a_teleport_trap,Q:17,O:20,L:0,N:0
L:4,I:875,T:416,D:a_move_trigger,Q:20,O:20,L:876,N:877
L:4,I:876,T:385,D:a_teleport_trap,Q:22,O:19,L:0,N:0
L:4,I:877,T:416,D:a_move_trigger,Q:22,O:20,L:878,N:0
L:4,I:878,T:385,D:a_teleport_trap,Q:20,O:19,L:0,N:0
L:4,I:879,T:366,D:special_tmap_obj,Q:40,O:33,L:0,N:0
L:4,I:880,T:366,D:special_tmap_obj,Q:40,O:33,L:0,N:0
L:4,I:881,T:366,D:special_tmap_obj,Q:40,O:33,L:0,N:0
L:4,I:882,T:366,D:special_tmap_obj,Q:40,O:33,L:0,N:0
L:4,I:883,T:366,D:special_tmap_obj,Q:40,O:33,L:0,N:0
L:4,I:884,T:366,D:special_tmap_obj,Q:40,O:33,L:0,N:0
L:4,I:885,T:366,D:special_tmap_obj,Q:40,O:33,L:0,N:0
L:4,I:886,T:366,D:special_tmap_obj,Q:40,O:33,L:0,N:0
L:4,I:887,T:366,D:special_tmap_obj,Q:40,O:32,L:0,N:888
L:4,I:888,T:366,D:special_tmap_obj,Q:40,O:33,L:0,N:889
L:4,I:889,T:197,D:a_bone,Q:40,O:0,L:1,N:890
L:4,I:890,T:196,D:a_bone,Q:40,O:0,L:1,N:892
L:4,I:891,T:356,D:a_bridge,Q:40,O:0,L:0,N:0
L:4,I:892,T:194,D:a_skull,Q:40,O:0,L:1,N:891
L:4,I:893,T:356,D:a_bridge,Q:40,O:0,L:0,N:0
L:4,I:894,T:356,D:a_bridge,Q:40,O:0,L:0,N:895
L:4,I:895,T:366,D:special_tmap_obj,Q:40,O:36,L:0,N:896
L:4,I:896,T:366,D:special_tmap_obj,Q:40,O:36,L:0,N:912
L:4,I:897,T:366,D:special_tmap_obj,Q:40,O:36,L:0,N:898
L:4,I:898,T:366,D:special_tmap_obj,Q:40,O:36,L:0,N:0
L:4,I:899,T:38,D:leather_gloves&pairs_of_leather_gloves,Q:40,O:0,L:657,N:0
L:4,I:900,T:288,D:a_spell,Q:2,O:0,L:591,N:0
L:4,I:901,T:366,D:special_tmap_obj,Q:40,O:36,L:0,N:906
L:4,I:902,T:167,D:an_emerald,Q:40,O:0,L:900,N:903
L:4,I:903,T:201,D:a_broken_axe,Q:40,O:0,L:1,N:904
L:4,I:904,T:197,D:a_bone,Q:40,O:0,L:1,N:905
L:4,I:905,T:195,D:a_skull,Q:40,O:0,L:1,N:0
L:4,I:906,T:366,D:special_tmap_obj,Q:40,O:36,L:0,N:907
L:4,I:907,T:366,D:special_tmap_obj,Q:40,O:36,L:0,N:908
L:4,I:908,T:366,D:special_tmap_obj,Q:40,O:36,L:0,N:0
L:4,I:909,T:366,D:special_tmap_obj,Q:40,O:36,L:0,N:910
L:4,I:910,T:366,D:special_tmap_obj,Q:40,O:36,L:0,N:911
L:4,I:911,T:366,D:special_tmap_obj,Q:40,O:36,L:0,N:933
L:4,I:912,T:309,D:a_scroll,Q:40,O:0,L:554,N:938
L:4,I:913,T:288,D:a_spell,Q:7,O:0,L:512,N:0
L:4,I:914,T:154,D:a_wand,Q:40,O:0,L:913,N:931
L:4,I:915,T:404,D:a_change_to_trap,Q:48,O:10,L:0,N:0
L:4,I:916,T:403,D:a_change_from_trap,Q:0,O:10,L:915,N:0
L:4,I:917,T:404,D:a_change_to_trap,Q:48,O:10,L:916,N:0
L:4,I:918,T:403,D:a_change_from_trap,Q:0,O:10,L:917,N:0
L:4,I:919,T:192,D:a_plant,Q:40,O:0,L:1,N:920
L:4,I:920,T:198,D:a_pile_of_bones&piles_of_bones,Q:40,O:0,L:1,N:921
L:4,I:921,T:222,D:a_blood_stain,Q:40,O:0,L:1,N:0
L:4,I:922,T:201,D:a_broken_axe,Q:40,O:0,L:1,N:923
L:4,I:923,T:196,D:a_bone,Q:40,O:0,L:1,N:924
L:4,I:924,T:197,D:a_bone,Q:40,O:0,L:1,N:925
L:4,I:925,T:194,D:a_skull,Q:40,O:0,L:1,N:0
L:4,I:926,T:366,D:special_tmap_obj,Q:40,O:20,L:0,N:946
L:4,I:927,T:178,D:a_piece_of_cheese&pieces_of_cheese,Q:40,O:4,L:1,N:987
L:4,I:928,T:226,D:a_purple_potion,Q:40,O:0,L:540,N:0
L:4,I:929,T:422,D:an_enter_trigger,Q:34,O:27,L:988,N:0
L:4,I:930,T:422,D:an_enter_trigger,Q:34,O:30,L:989,N:976
L:4,I:931,T:195,D:a_skull,Q:40,O:0,L:1,N:932
L:4,I:932,T:197,D:a_bone,Q:40,O:0,L:1,N:967
L:4,I:933,T:366,D:special_tmap_obj,Q:40,O:36,L:0,N:0
L:4,I:934,T:416,D:a_move_trigger,Q:18,O:40,L:1015,N:1013
L:4,I:935,T:416,D:a_move_trigger,Q:18,O:40,L:1015,N:0
L:4,I:936,T:403,D:a_change_from_trap,Q:48,O:10,L:943,N:0
L:4,I:937,T:428,D:a_scheduled_trigger,Q:19,O:32,L:918,N:821
L:4,I:938,T:247,D:a_Por_stone,Q:40,O:0,L:1,N:980
L:4,I:939,T:428,D:a_scheduled_trigger,Q:15,O:40,L:936,N:0
L:4,I:940,T:391,D:a_create_object_trap,Q:40,O:0,L:224,N:0
L:4,I:941,T:404,D:a_change_to_trap,Q:63,O:10,L:0,N:0
L:4,I:942,T:403,D:a_change_from_trap,Q:63,O:10,L:941,N:0
L:4,I:943,T:404,D:a_change_to_trap,Q:0,O:10,L:942,N:0
L:4,I:944,T:403,D:a_change_from_trap,Q:0,O:10,L:945,N:0
L:4,I:945,T:404,D:a_change_to_trap,Q:48,O:10,L:827,N:0
L:4,I:946,T:366,D:special_tmap_obj,Q:40,O:21,L:0,N:0
L:4,I:947,T:391,D:a_create_object_trap,Q:40,O:0,L:222,N:0
L:4,I:948,T:309,D:a_scroll,Q:40,O:0,L:522,N:0
L:4,I:949,T:391,D:a_create_object_trap,Q:40,O:0,L:223,N:0
L:4,I:950,T:192,D:a_plant,Q:40,O:0,L:1,N:951
L:4,I:951,T:192,D:a_plant,Q:40,O:0,L:1,N:952
L:4,I:952,T:207,D:a_plant,Q:40,O:0,L:1,N:953
L:4,I:953,T:207,D:a_plant,Q:40,O:0,L:1,N:954
L:4,I:954,T:207,D:a_plant,Q:40,O:0,L:1,N:955
L:4,I:955,T:207,D:a_plant,Q:40,O:0,L:1,N:956
L:4,I:956,T:207,D:a_plant,Q:40,O:0,L:1,N:957
L:4,I:957,T:207,D:a_plant,Q:40,O:0,L:1,N:958
L:4,I:958,T:207,D:a_plant,Q:40,O:0,L:1,N:959
L:4,I:959,T:146,D:a_candle,Q:40,O:0,L:1,N:960
L:4,I:960,T:185,D:a_mushroom,Q:40,O:0,L:1,N:0
L:4,I:961,T:185,D:a_mushroom,Q:40,O:0,L:1,N:962
L:4,I:962,T:185,D:a_mushroom,Q:40,O:0,L:1,N:963
L:4,I:963,T:192,D:a_plant,Q:40,O:0,L:1,N:964
L:4,I:964,T:192,D:a_plant,Q:40,O:0,L:1,N:965
L:4,I:965,T:192,D:a_plant,Q:40,O:0,L:1,N:966
L:4,I:966,T:207,D:a_plant,Q:40,O:0,L:1,N:0
L:4,I:967,T:207,D:a_plant,Q:40,O:0,L:1,N:968
L:4,I:968,T:193,D:some_grass&bunches_of_grass,Q:40,O:0,L:1,N:969
L:4,I:969,T:193,D:some_grass&bunches_of_grass,Q:40,O:0,L:1,N:970
L:4,I:970,T:193,D:some_grass&bunches_of_grass,Q:40,O:0,L:1,N:971
L:4,I:971,T:192,D:a_plant,Q:40,O:0,L:1,N:972
L:4,I:972,T:192,D:a_plant,Q:40,O:0,L:1,N:973
L:4,I:973,T:192,D:a_plant,Q:40,O:0,L:1,N:974
L:4,I:974,T:192,D:a_plant,Q:40,O:0,L:1,N:975
L:4,I:975,T:217,D:a_plant,Q:40,O:0,L:1,N:0
L:4,I:976,T:422,D:an_enter_trigger,Q:0,O:0,L:0,N:0
L:4,I:977,T:53,D:a_Guardian_signet_ring,Q:40,O:0,L:0,N:0
L:4,I:978,T:391,D:a_create_object_trap,Q:40,O:0,L:227,N:0
L:4,I:979,T:45,D:a_chain_cowl,Q:40,O:0,L:0,N:981
L:4,I:980,T:207,D:a_plant,Q:40,O:0,L:1,N:979
L:4,I:981,T:207,D:a_plant,Q:40,O:0,L:1,N:982
L:4,I:982,T:207,D:a_plant,Q:40,O:0,L:1,N:983
L:4,I:983,T:207,D:a_plant,Q:40,O:0,L:1,N:984
L:4,I:984,T:207,D:a_plant,Q:40,O:0,L:1,N:985
L:4,I:985,T:198,D:a_pile_of_bones&piles_of_bones,Q:40,O:0,L:1,N:986
L:4,I:986,T:194,D:a_skull,Q:40,O:0,L:1,N:0
L:4,I:987,T:32,D:a_leather_vest,Q:40,O:0,L:713,N:0
L:4,I:988,T:397,D:a_set_variable_trap,Q:0,O:0,L:0,N:0
L:4,I:989,T:397,D:a_set_variable_trap,Q:0,O:2,L:0,N:0
L:4,I:990,T:387,D:a_hack_trap,Q:54,O:0,L:0,N:934
L:4,I:991,T:416,D:a_move_trigger,Q:18,O:40,L:1015,N:993
L:4,I:992,T:416,D:a_move_trigger,Q:18,O:40,L:1015,N:1000
L:4,I:993,T:416,D:a_move_trigger,Q:18,O:40,L:1015,N:992
L:4,I:994,T:416,D:a_move_trigger,Q:18,O:40,L:1015,N:991
L:4,I:995,T:391,D:a_create_object_trap,Q:40,O:0,L:226,N:0
L:4,I:996,T:391,D:a_create_object_trap,Q:40,O:0,L:225,N:0
L:4,I:997,T:8,D:a_light_mace,Q:40,O:0,L:0,N:928
L:4,I:998,T:166,D:a_sapphire,Q:40,O:22,L:1,N:997
L:4,I:999,T:169,D:a_goblet,Q:40,O:22,L:1,N:998
L:4,I:1000,T:425,D:a_timer_trigger,Q:28,O:39,L:990,N:0
L:4,I:1001,T:418,D:a_use_trigger,Q:17,O:41,L:1002,N:0
L:4,I:1002,T:397,D:a_set_variable_trap,Q:0,O:1,L:0,N:0
L:4,I:1003,T:354,D:a_switch&switches,Q:0,O:0,L:1001,N:0
L:4,I:1004,T:428,D:a_scheduled_trigger,Q:28,O:38,L:1009,N:0
L:4,I:1005,T:428,D:a_scheduled_trigger,Q:29,O:39,L:1011,N:1004
L:4,I:1006,T:428,D:a_scheduled_trigger,Q:28,O:39,L:1013,N:1005
L:4,I:1007,T:428,D:a_scheduled_trigger,Q:27,O:39,L:1014,N:1006
L:4,I:1008,T:318,D:a_stick,Q:40,O:0,L:1,N:0
L:4,I:1009,T:391,D:a_create_object_trap,Q:0,O:0,L:252,N:0
L:4,I:1010,T:318,D:a_stick,Q:40,O:0,L:1,N:977
L:4,I:1011,T:391,D:a_create_object_trap,Q:0,O:0,L:253,N:0
L:4,I:1012,T:318,D:a_stick,Q:40,O:0,L:1,N:0
L:4,I:1013,T:391,D:a_create_object_trap,Q:0,O:0,L:254,N:0
L:4,I:1014,T:391,D:a_create_object_trap,Q:0,O:0,L:255,N:0
L:4,I:1015,T:387,D:a_hack_trap,Q:55,O:0,L:0,N:0
L:4,I:1016,T:318,D:a_stick,Q:40,O:0,L:1,N:0
L:4,I:1017,T:360,D:a_large_blackrock_gem,Q:0,O:0,L:0,N:994
L:4,I:1018,T:416,D:a_move_trigger,Q:43,O:32,L:1019,N:0
L:4,I:1019,T:385,D:a_teleport_trap,Q:44,O:34,L:0,N:0
L:4,I:1020,T:385,D:a_teleport_trap,Q:35,O:30,L:0,N:0
L:4,I:1021,T:366,D:special_tmap_obj,Q:0,O:42,L:0,N:0
L:4,I:1022,T:416,D:a_move_trigger,Q:35,O:31,L:1020,N:1020
L:4,I:1023,T:366,D:special_tmap_obj,Q:0,O:30,L:0,N:0
L:4,I:1024,T:2,D:an_axe,Q:4,O:5,L:0,N:0
L:8,I:0,T:240,D:an_In_stone,Q:48,O:0,L:0,N:3
L:8,I:1,T:63,D:a_jeweled_shield,Q:0,O:0,L:0,N:0
L:8,I:2,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:3,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:4,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:5,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:6,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:7,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:8,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:9,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:10,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:11,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:12,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:13,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:14,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:15,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:16,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:17,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:18,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:19,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:20,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:21,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:22,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:23,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:24,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:25,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:26,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:27,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:28,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:29,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:30,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:31,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:32,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:33,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:34,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:35,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:36,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:37,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:38,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:39,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:40,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:41,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:42,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:43,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:44,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:45,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:46,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:47,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:48,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:49,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:50,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:51,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:52,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:53,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:54,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:55,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:56,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:57,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:58,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:59,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:60,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:61,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:62,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:63,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:64,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:65,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:66,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:67,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:68,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:69,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:70,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:71,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:72,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:73,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:74,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:75,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:76,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:77,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:78,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:79,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:80,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:81,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:82,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:83,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:84,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:85,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:86,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:87,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:88,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:89,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:90,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:91,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:92,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:93,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:94,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:95,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:96,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:97,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:98,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:99,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:100,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:101,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:102,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:103,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:104,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:105,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:106,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:107,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:108,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:109,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:110,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:111,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:112,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:113,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:114,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:115,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:116,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:117,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:118,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:119,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:120,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:121,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:122,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:123,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:8,I:124,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
